Time                             R       Lat       Lon
2022-01-12/04:33:20          7.925     8.696     58.01
2022-01-12/04:33:30          7.923     8.703     58.11
2022-01-12/04:33:40          7.920     8.711     58.21
2022-01-12/04:33:50          7.917     8.718     58.31
2022-01-12/04:34:00          7.915     8.726     58.41
2022-01-12/04:34:10          7.912     8.733     58.52
2022-01-12/04:34:20          7.910     8.741     58.62
2022-01-12/04:34:30          7.907     8.749     58.72
2022-01-12/04:34:40          7.904     8.756     58.82
2022-01-12/04:34:50          7.902     8.764     58.92
2022-01-12/04:35:00          7.899     8.771     59.03
2022-01-12/04:35:10          7.896     8.779     59.13
2022-01-12/04:35:20          7.894     8.787     59.23
2022-01-12/04:35:30          7.891     8.794     59.33
2022-01-12/04:35:40          7.888     8.802     59.43
2022-01-12/04:35:50          7.886     8.809     59.54
2022-01-12/04:36:00          7.883     8.817     59.64
2022-01-12/04:36:10          7.881     8.825     59.74
2022-01-12/04:36:20          7.878     8.832     59.84
2022-01-12/04:36:30          7.875     8.840     59.94
2022-01-12/04:36:40          7.873     8.848     60.05
2022-01-12/04:36:50          7.870     8.855     60.15
2022-01-12/04:37:00          7.867     8.863     60.25
2022-01-12/04:37:10          7.865     8.871     60.35
2022-01-12/04:37:20          7.862     8.878     60.45
2022-01-12/04:37:30          7.859     8.886     60.56
2022-01-12/04:37:40          7.857     8.894     60.66
2022-01-12/04:37:50          7.854     8.901     60.76
2022-01-12/04:38:00          7.851     8.909     60.86
2022-01-12/04:38:10          7.849     8.917     60.96
2022-01-12/04:38:20          7.846     8.925     61.07
2022-01-12/04:38:30          7.844     8.932     61.17
2022-01-12/04:38:40          7.841     8.940     61.27
2022-01-12/04:38:50          7.838     8.948     61.37
2022-01-12/04:39:00          7.836     8.955     61.47
2022-01-12/04:39:10          7.833     8.963     61.58
2022-01-12/04:39:20          7.830     8.971     61.68
2022-01-12/04:39:30          7.828     8.979     61.78
2022-01-12/04:39:40          7.825     8.986     61.88
2022-01-12/04:39:50          7.822     8.994     61.98
2022-01-12/04:40:00          7.820     9.002     62.09
2022-01-12/04:40:10          7.817     9.010     62.19
2022-01-12/04:40:20          7.814     9.017     62.29
2022-01-12/04:40:30          7.812     9.025     62.39
2022-01-12/04:40:40          7.809     9.033     62.49
2022-01-12/04:40:50          7.806     9.041     62.60
2022-01-12/04:41:00          7.804     9.049     62.70
2022-01-12/04:41:10          7.801     9.056     62.80
2022-01-12/04:41:20          7.798     9.064     62.90
2022-01-12/04:41:30          7.796     9.072     63.00
2022-01-12/04:41:40          7.793     9.080     63.11
2022-01-12/04:41:50          7.791     9.088     63.21
2022-01-12/04:42:00          7.788     9.095     63.31
2022-01-12/04:42:10          7.785     9.103     63.41
2022-01-12/04:42:20          7.783     9.111     63.51
2022-01-12/04:42:30          7.780     9.119     63.62
2022-01-12/04:42:40          7.777     9.127     63.72
2022-01-12/04:42:50          7.775     9.135     63.82
2022-01-12/04:43:00          7.772     9.143     63.92
2022-01-12/04:43:10          7.769     9.150     64.02
2022-01-12/04:43:20          7.767     9.158     64.13
2022-01-12/04:43:30          7.764     9.166     64.23
2022-01-12/04:43:40          7.761     9.174     64.33
2022-01-12/04:43:50          7.759     9.182     64.43
2022-01-12/04:44:00          7.756     9.190     64.53
2022-01-12/04:44:10          7.753     9.198     64.64
2022-01-12/04:44:20          7.751     9.206     64.74
2022-01-12/04:44:30          7.748     9.213     64.84
2022-01-12/04:44:40          7.745     9.221     64.94
2022-01-12/04:44:50          7.743     9.229     65.04
2022-01-12/04:45:00          7.740     9.237     65.15
2022-01-12/04:45:10          7.737     9.245     65.25
2022-01-12/04:45:20          7.735     9.253     65.35
2022-01-12/04:45:30          7.732     9.261     65.45
2022-01-12/04:45:40          7.729     9.269     65.55
2022-01-12/04:45:50          7.727     9.277     65.66
2022-01-12/04:46:00          7.724     9.285     65.76
2022-01-12/04:46:10          7.721     9.293     65.86
2022-01-12/04:46:20          7.719     9.301     65.96
2022-01-12/04:46:30          7.716     9.309     66.06
2022-01-12/04:46:40          7.713     9.317     66.17
2022-01-12/04:46:50          7.711     9.325     66.27
2022-01-12/04:47:00          7.708     9.333     66.37
2022-01-12/04:47:10          7.705     9.341     66.47
2022-01-12/04:47:20          7.703     9.349     66.57
2022-01-12/04:47:30          7.700     9.357     66.68
2022-01-12/04:47:40          7.697     9.365     66.78
2022-01-12/04:47:50          7.695     9.373     66.88
2022-01-12/04:48:00          7.692     9.381     66.98
2022-01-12/04:48:10          7.689     9.389     67.08
2022-01-12/04:48:20          7.687     9.397     67.19
2022-01-12/04:48:30          7.684     9.405     67.29
2022-01-12/04:48:40          7.681     9.413     67.39
2022-01-12/04:48:50          7.679     9.421     67.49
2022-01-12/04:49:00          7.676     9.429     67.59
2022-01-12/04:49:10          7.673     9.437     67.70
2022-01-12/04:49:20          7.671     9.445     67.80
2022-01-12/04:49:30          7.668     9.453     67.90
2022-01-12/04:49:40          7.665     9.461     68.00
2022-01-12/04:49:50          7.663     9.469     68.10
2022-01-12/04:50:00          7.660     9.477     68.21
2022-01-12/04:50:10          7.657     9.485     68.31
2022-01-12/04:50:20          7.655     9.494     68.41
2022-01-12/04:50:30          7.652     9.502     68.51
2022-01-12/04:50:40          7.649     9.510     68.61
2022-01-12/04:50:50          7.646     9.518     68.72
2022-01-12/04:51:00          7.644     9.526     68.82
2022-01-12/04:51:10          7.641     9.534     68.92
2022-01-12/04:51:20          7.638     9.542     69.02
2022-01-12/04:51:30          7.636     9.550     69.12
2022-01-12/04:51:40          7.633     9.559     69.23
2022-01-12/04:51:50          7.630     9.567     69.33
2022-01-12/04:52:00          7.628     9.575     69.43
2022-01-12/04:52:10          7.625     9.583     69.53
2022-01-12/04:52:20          7.622     9.591     69.64
2022-01-12/04:52:30          7.620     9.599     69.74
2022-01-12/04:52:40          7.617     9.608     69.84
2022-01-12/04:52:50          7.614     9.616     69.94
2022-01-12/04:53:00          7.612     9.624     70.04
2022-01-12/04:53:10          7.609     9.632     70.15
2022-01-12/04:53:20          7.606     9.640     70.25
2022-01-12/04:53:30          7.604     9.649     70.35
2022-01-12/04:53:40          7.601     9.657     70.45
2022-01-12/04:53:50          7.598     9.665     70.55
2022-01-12/04:54:00          7.596     9.673     70.66
2022-01-12/04:54:10          7.593     9.681     70.76
2022-01-12/04:54:20          7.590     9.690     70.86
2022-01-12/04:54:30          7.587     9.698     70.96
2022-01-12/04:54:40          7.585     9.706     71.06
2022-01-12/04:54:50          7.582     9.714     71.17
2022-01-12/04:55:00          7.579     9.723     71.27
2022-01-12/04:55:10          7.577     9.731     71.37
2022-01-12/04:55:20          7.574     9.739     71.47
2022-01-12/04:55:30          7.571     9.747     71.57
2022-01-12/04:55:40          7.569     9.756     71.68
2022-01-12/04:55:50          7.566     9.764     71.78
2022-01-12/04:56:00          7.563     9.772     71.88
2022-01-12/04:56:10          7.561     9.781     71.98
2022-01-12/04:56:20          7.558     9.789     72.08
2022-01-12/04:56:30          7.555     9.797     72.19
2022-01-12/04:56:40          7.552     9.806     72.29
2022-01-12/04:56:50          7.550     9.814     72.39
2022-01-12/04:57:00          7.547     9.822     72.49
2022-01-12/04:57:10          7.544     9.831     72.60
2022-01-12/04:57:20          7.542     9.839     72.70
2022-01-12/04:57:30          7.539     9.847     72.80
2022-01-12/04:57:40          7.536     9.856     72.90
2022-01-12/04:57:50          7.534     9.864     73.00
2022-01-12/04:58:00          7.531     9.872     73.11
2022-01-12/04:58:10          7.528     9.881     73.21
2022-01-12/04:58:20          7.526     9.889     73.31
2022-01-12/04:58:30          7.523     9.897     73.41
2022-01-12/04:58:40          7.520     9.906     73.51
2022-01-12/04:58:50          7.517     9.914     73.62
2022-01-12/04:59:00          7.515     9.923     73.72
2022-01-12/04:59:10          7.512     9.931     73.82
2022-01-12/04:59:20          7.509     9.939     73.92
2022-01-12/04:59:30          7.507     9.948     74.02
2022-01-12/04:59:40          7.504     9.956     74.13
2022-01-12/04:59:50          7.501     9.965     74.23
2022-01-12/05:00:00          7.498     9.973     74.33
2022-01-12/05:00:10          7.496     9.982     74.43
2022-01-12/05:00:20          7.493     9.990     74.53
2022-01-12/05:00:30          7.490     9.999     74.64
2022-01-12/05:00:40          7.488     10.01     74.74
2022-01-12/05:00:50          7.485     10.02     74.84
2022-01-12/05:01:00          7.482     10.02     74.94
2022-01-12/05:01:10          7.480     10.03     75.05
2022-01-12/05:01:20          7.477     10.04     75.15
2022-01-12/05:01:30          7.474     10.05     75.25
2022-01-12/05:01:40          7.471     10.06     75.35
2022-01-12/05:01:50          7.469     10.07     75.45
2022-01-12/05:02:00          7.466     10.07     75.56
2022-01-12/05:02:10          7.463     10.08     75.66
2022-01-12/05:02:20          7.461     10.09     75.76
2022-01-12/05:02:30          7.458     10.10     75.86
2022-01-12/05:02:40          7.455     10.11     75.96
2022-01-12/05:02:50          7.452     10.12     76.07
2022-01-12/05:03:00          7.450     10.13     76.17
2022-01-12/05:03:10          7.447     10.13     76.27
2022-01-12/05:03:20          7.444     10.14     76.37
2022-01-12/05:03:30          7.442     10.15     76.47
2022-01-12/05:03:40          7.439     10.16     76.58
2022-01-12/05:03:50          7.436     10.17     76.68
2022-01-12/05:04:00          7.434     10.18     76.78
2022-01-12/05:04:10          7.431     10.19     76.88
2022-01-12/05:04:20          7.428     10.19     76.99
2022-01-12/05:04:30          7.425     10.20     77.09
2022-01-12/05:04:40          7.423     10.21     77.19
2022-01-12/05:04:50          7.420     10.22     77.29
2022-01-12/05:05:00          7.417     10.23     77.39
2022-01-12/05:05:10          7.414     10.24     77.50
2022-01-12/05:05:20          7.412     10.25     77.60
2022-01-12/05:05:30          7.409     10.26     77.70
2022-01-12/05:05:40          7.406     10.26     77.80
2022-01-12/05:05:50          7.404     10.27     77.90
2022-01-12/05:06:00          7.401     10.28     78.01
2022-01-12/05:06:10          7.398     10.29     78.11
2022-01-12/05:06:20          7.395     10.30     78.21
2022-01-12/05:06:30          7.393     10.31     78.31
2022-01-12/05:06:40          7.390     10.32     78.42
2022-01-12/05:06:50          7.387     10.32     78.52
2022-01-12/05:07:00          7.385     10.33     78.62
2022-01-12/05:07:10          7.382     10.34     78.72
2022-01-12/05:07:20          7.379     10.35     78.82
2022-01-12/05:07:30          7.376     10.36     78.93
2022-01-12/05:07:40          7.374     10.37     79.03
2022-01-12/05:07:50          7.371     10.38     79.13
2022-01-12/05:08:00          7.368     10.39     79.23
2022-01-12/05:08:10          7.366     10.39     79.33
2022-01-12/05:08:20          7.363     10.40     79.44
2022-01-12/05:08:30          7.360     10.41     79.54
2022-01-12/05:08:40          7.357     10.42     79.64
2022-01-12/05:08:50          7.355     10.43     79.74
2022-01-12/05:09:00          7.352     10.44     79.85
2022-01-12/05:09:10          7.349     10.45     79.95
2022-01-12/05:09:20          7.346     10.46     80.05
2022-01-12/05:09:30          7.344     10.46     80.15
2022-01-12/05:09:40          7.341     10.47     80.25
2022-01-12/05:09:50          7.338     10.48     80.36
2022-01-12/05:10:00          7.335     10.49     80.46
2022-01-12/05:10:10          7.333     10.50     80.56
2022-01-12/05:10:20          7.330     10.51     80.66
2022-01-12/05:10:30          7.327     10.52     80.77
2022-01-12/05:10:40          7.325     10.53     80.87
2022-01-12/05:10:50          7.322     10.54     80.97
2022-01-12/05:11:00          7.319     10.54     81.07
2022-01-12/05:11:10          7.316     10.55     81.17
2022-01-12/05:11:20          7.314     10.56     81.28
2022-01-12/05:11:30          7.311     10.57     81.38
2022-01-12/05:11:40          7.308     10.58     81.48
2022-01-12/05:11:50          7.305     10.59     81.58
2022-01-12/05:12:00          7.303     10.60     81.68
2022-01-12/05:12:10          7.300     10.61     81.79
2022-01-12/05:12:20          7.297     10.62     81.89
2022-01-12/05:12:30          7.294     10.62     81.99
2022-01-12/05:12:40          7.292     10.63     82.09
2022-01-12/05:12:50          7.289     10.64     82.20
2022-01-12/05:13:00          7.286     10.65     82.30
2022-01-12/05:13:10          7.284     10.66     82.40
2022-01-12/05:13:20          7.281     10.67     82.50
2022-01-12/05:13:30          7.278     10.68     82.60
2022-01-12/05:13:40          7.275     10.69     82.71
2022-01-12/05:13:50          7.273     10.70     82.81
2022-01-12/05:14:00          7.270     10.70     82.91
2022-01-12/05:14:10          7.267     10.71     83.01
2022-01-12/05:14:20          7.264     10.72     83.12
2022-01-12/05:14:30          7.262     10.73     83.22
2022-01-12/05:14:40          7.259     10.74     83.32
2022-01-12/05:14:50          7.256     10.75     83.42
2022-01-12/05:15:00          7.253     10.76     83.52
2022-01-12/05:15:10          7.251     10.77     83.63
2022-01-12/05:15:20          7.248     10.78     83.73
2022-01-12/05:15:30          7.245     10.79     83.83
2022-01-12/05:15:40          7.242     10.79     83.93
2022-01-12/05:15:50          7.240     10.80     84.04
2022-01-12/05:16:00          7.237     10.81     84.14
2022-01-12/05:16:10          7.234     10.82     84.24
2022-01-12/05:16:20          7.231     10.83     84.34
2022-01-12/05:16:30          7.229     10.84     84.44
