Time	R	Lat	Lon
2022-01-12/03:56:50	1.006	-63.028333333333336	38.153333333333364
2022-01-12/03:56:51	1.006	-63.0275	38.16199999999998
2022-01-12/03:56:52	1.006	-63.02666666666667	38.17066666666665
2022-01-12/03:56:53	1.006	-63.02583333333334	38.17933333333332
2022-01-12/03:56:54	1.006	-63.025000000000006	38.18799999999999
2022-01-12/03:56:55	1.006	-63.02416666666667	38.19666666666666
2022-01-12/03:56:56	1.006	-63.02333333333333	38.20533333333333
2022-01-12/03:56:57	1.006	-63.0225	38.214
2022-01-12/03:56:58	1.006	-63.02166666666667	38.22266666666667
2022-01-12/03:56:59	1.006	-63.020833333333336	38.23133333333334
2022-01-12/03:57:00	1.006	-63.02	38.24000000000001
2022-01-12/03:57:01	1.006	-63.019000000000005	38.24866666666668
2022-01-12/03:57:02	1.006	-63.018	38.25733333333335
2022-01-12/03:57:03	1.006	-63.017	38.26600000000002
2022-01-12/03:57:04	1.006	-63.016000000000005	38.27466666666669
2022-01-12/03:57:05	1.006	-63.015	38.28333333333336
2022-01-12/03:57:06	1.006	-63.014	38.29200000000003
2022-01-12/03:57:07	1.006	-63.013000000000005	38.3006666666667
2022-01-12/03:57:08	1.006	-63.012	38.30933333333331
2022-01-12/03:57:09	1.006	-63.011	38.317999999999984
2022-01-12/03:57:10	1.006	-63.010000000000005	38.326666666666654
2022-01-12/03:57:11	1.006	-63.009	38.335333333333324
2022-01-12/03:57:12	1.006	-63.008	38.343999999999994
2022-01-12/03:57:13	1.006	-63.007000000000005	38.352666666666664
2022-01-12/03:57:14	1.006	-63.006	38.361333333333334
2022-01-12/03:57:15	1.006	-63.005	38.370000000000005
2022-01-12/03:57:16	1.006	-63.004000000000005	38.378666666666675
2022-01-12/03:57:17	1.006	-63.003	38.387333333333345
2022-01-12/03:57:18	1.006	-63.002	38.396000000000015
2022-01-12/03:57:19	1.006	-63.001000000000005	38.404666666666685
2022-01-12/03:57:20	1.006	-63.0	38.413333333333355
2022-01-12/03:57:21	1.006	-62.999	38.422000000000025
2022-01-12/03:57:22	1.006	-62.998000000000005	38.430666666666696
2022-01-12/03:57:23	1.006	-62.997	38.43933333333331
2022-01-12/03:57:24	1.006	-62.996	38.44799999999998
2022-01-12/03:57:25	1.006	-62.995000000000005	38.45666666666665
2022-01-12/03:57:26	1.006	-62.994	38.46533333333332
2022-01-12/03:57:27	1.006	-62.993	38.47399999999999
2022-01-12/03:57:28	1.006	-62.992000000000004	38.48266666666666
2022-01-12/03:57:29	1.006	-62.991	38.49133333333333
2022-01-12/03:57:30	1.006	-62.99	38.5
2022-01-12/03:57:31	1.006	-62.989000000000004	38.50866666666667
2022-01-12/03:57:32	1.006	-62.988	38.51733333333334
2022-01-12/03:57:33	1.006	-62.987	38.52600000000001
2022-01-12/03:57:34	1.006	-62.986000000000004	38.53466666666668
2022-01-12/03:57:35	1.006	-62.985	38.54333333333335
2022-01-12/03:57:36	1.006	-62.984	38.55200000000002
2022-01-12/03:57:37	1.006	-62.983000000000004	38.56066666666669
2022-01-12/03:57:38	1.006	-62.982	38.569333333333304
2022-01-12/03:57:39	1.006	-62.981	38.577999999999975
2022-01-12/03:57:40	1.006	-62.980000000000004	38.586666666666645
2022-01-12/03:57:41	1.006	-62.979	38.595333333333315
2022-01-12/03:57:42	1.006	-62.978	38.603999999999985
2022-01-12/03:57:43	1.006	-62.977000000000004	38.612666666666655
2022-01-12/03:57:44	1.006	-62.976	38.621333333333325
2022-01-12/03:57:45	1.006	-62.975	38.629999999999995
2022-01-12/03:57:46	1.006	-62.974000000000004	38.638666666666666
2022-01-12/03:57:47	1.006	-62.973	38.647333333333336
2022-01-12/03:57:48	1.006	-62.972	38.656000000000006
2022-01-12/03:57:49	1.006	-62.971000000000004	38.664666666666676
2022-01-12/03:57:50	1.006	-62.97	38.673333333333346
2022-01-12/03:57:51	1.006	-62.969	38.682000000000016
2022-01-12/03:57:52	1.006	-62.968	38.69066666666669
2022-01-12/03:57:53	1.006	-62.967	38.6993333333333
2022-01-12/03:57:54	1.006	-62.966	38.70799999999997
2022-01-12/03:57:55	1.006	-62.965	38.71666666666664
2022-01-12/03:57:56	1.006	-62.964	38.72533333333331
2022-01-12/03:57:57	1.006	-62.963	38.73399999999998
2022-01-12/03:57:58	1.006	-62.962	38.74266666666665
2022-01-12/03:57:59	1.006	-62.961	38.75133333333332
2022-01-12/03:58:00	1.006	-62.96	38.75999999999999
2022-01-12/03:58:01	1.006	-62.95916666666667	38.76866666666666
2022-01-12/03:58:02	1.006	-62.958333333333336	38.77733333333333
2022-01-12/03:58:03	1.006	-62.9575	38.786
2022-01-12/03:58:04	1.006	-62.95666666666667	38.79466666666667
2022-01-12/03:58:05	1.006	-62.95583333333333	38.80333333333334
2022-01-12/03:58:06	1.006	-62.955	38.81200000000001
2022-01-12/03:58:07	1.006	-62.954166666666666	38.82066666666668
2022-01-12/03:58:08	1.006	-62.95333333333333	38.829333333333295
2022-01-12/03:58:09	1.006	-62.9525	38.837999999999965
2022-01-12/03:58:10	1.006	-62.95166666666667	38.846666666666636
2022-01-12/03:58:11	1.006	-62.950833333333335	38.855333333333306
2022-01-12/03:58:12	1.006	-62.95	38.863999999999976
2022-01-12/03:58:13	1.006	-62.94916666666666	38.872666666666646
2022-01-12/03:58:14	1.006	-62.94833333333333	38.881333333333316
2022-01-12/03:58:15	1.006	-62.9475	38.889999999999986
2022-01-12/03:58:16	1.006	-62.946666666666665	38.89866666666666
2022-01-12/03:58:17	1.006	-62.94583333333333	38.90733333333333
2022-01-12/03:58:18	1.006	-62.945	38.916
2022-01-12/03:58:19	1.006	-62.94416666666667	38.92466666666667
2022-01-12/03:58:20	1.006	-62.943333333333335	38.93333333333334
2022-01-12/03:58:21	1.006	-62.9425	38.94200000000001
2022-01-12/03:58:22	1.006	-62.94166666666666	38.95066666666668
2022-01-12/03:58:23	1.006	-62.94083333333333	38.95933333333329
2022-01-12/03:58:24	1.006	-62.94	38.96799999999996
2022-01-12/03:58:25	1.006	-62.939166666666665	38.97666666666663
2022-01-12/03:58:26	1.006	-62.93833333333333	38.9853333333333
2022-01-12/03:58:27	1.006	-62.9375	38.99399999999997
2022-01-12/03:58:28	1.006	-62.93666666666667	39.00266666666664
2022-01-12/03:58:29	1.006	-62.935833333333335	39.01133333333331
2022-01-12/03:58:30	1.006	-62.935	39.01999999999998
2022-01-12/03:58:31	1.006	-62.93416666666666	39.02866666666665
2022-01-12/03:58:32	1.006	-62.93333333333333	39.03733333333332
2022-01-12/03:58:33	1.006	-62.9325	39.04599999999999
2022-01-12/03:58:34	1.006	-62.931666666666665	39.05466666666666
2022-01-12/03:58:35	1.006	-62.93083333333333	39.06333333333333
2022-01-12/03:58:36	1.006	-62.93	39.072
2022-01-12/03:58:37	1.006	-62.92916666666667	39.08066666666667
2022-01-12/03:58:38	1.006	-62.928333333333335	39.089333333333286
2022-01-12/03:58:39	1.006	-62.927499999999995	39.097999999999956
2022-01-12/03:58:40	1.006	-62.92666666666666	39.10666666666663
2022-01-12/03:58:41	1.006	-62.92583333333333	39.1153333333333
2022-01-12/03:58:42	1.006	-62.925	39.12399999999997
2022-01-12/03:58:43	1.006	-62.924166666666665	39.13266666666664
2022-01-12/03:58:44	1.006	-62.92333333333333	39.14133333333331
2022-01-12/03:58:45	1.006	-62.9225	39.14999999999998
2022-01-12/03:58:46	1.006	-62.92166666666667	39.15866666666665
2022-01-12/03:58:47	1.006	-62.920833333333334	39.16733333333332
2022-01-12/03:58:48	1.006	-62.919999999999995	39.17599999999999
2022-01-12/03:58:49	1.006	-62.91916666666666	39.18466666666666
2022-01-12/03:58:50	1.006	-62.91833333333333	39.19333333333333
2022-01-12/03:58:51	1.006	-62.9175	39.202
2022-01-12/03:58:52	1.006	-62.916666666666664	39.21066666666667
2022-01-12/03:58:53	1.006	-62.91583333333333	39.21933333333328
2022-01-12/03:58:54	1.006	-62.915	39.22799999999995
2022-01-12/03:58:55	1.006	-62.91416666666667	39.23666666666662
2022-01-12/03:58:56	1.006	-62.91333333333333	39.24533333333329
2022-01-12/03:58:57	1.006	-62.912499999999994	39.25399999999996
2022-01-12/03:58:58	1.006	-62.91166666666666	39.26266666666663
2022-01-12/03:58:59	1.006	-62.91083333333333	39.2713333333333
2022-01-12/03:59:00	1.006	-62.91	39.27999999999997
2022-01-12/03:59:01	1.006	-62.909166666666664	39.28866666666664
2022-01-12/03:59:02	1.006	-62.90833333333333	39.29733333333331
2022-01-12/03:59:03	1.006	-62.9075	39.30599999999998
2022-01-12/03:59:04	1.006	-62.906666666666666	39.31466666666665
2022-01-12/03:59:05	1.006	-62.905833333333334	39.32333333333332
2022-01-12/03:59:06	1.006	-62.904999999999994	39.331999999999994
2022-01-12/03:59:07	1.006	-62.90416666666666	39.340666666666664
2022-01-12/03:59:08	1.006	-62.90333333333333	39.349333333333334
2022-01-12/03:59:09	1.006	-62.902499999999996	39.358000000000004
2022-01-12/03:59:10	1.006	-62.901666666666664	39.366666666666674
2022-01-12/03:59:11	1.006	-62.90083333333333	39.37533333333329
2022-01-12/03:59:12	1.006	-62.9	39.38399999999996
2022-01-12/03:59:13	1.006	-62.899166666666666	39.39266666666663
2022-01-12/03:59:14	1.006	-62.89833333333333	39.4013333333333
2022-01-12/03:59:15	1.006	-62.897499999999994	39.40999999999997
2022-01-12/03:59:16	1.006	-62.89666666666666	39.41866666666664
2022-01-12/03:59:17	1.006	-62.89583333333333	39.42733333333331
2022-01-12/03:59:18	1.006	-62.894999999999996	39.43599999999998
2022-01-12/03:59:19	1.006	-62.89416666666666	39.44466666666665
2022-01-12/03:59:20	1.006	-62.89333333333333	39.45333333333332
2022-01-12/03:59:21	1.006	-62.8925	39.46199999999999
2022-01-12/03:59:22	1.006	-62.891666666666666	39.47066666666666
2022-01-12/03:59:23	1.006	-62.89083333333333	39.47933333333333
2022-01-12/03:59:24	1.006	-62.89	39.488
2022-01-12/03:59:25	1.006	-62.88916666666667	39.49666666666667
2022-01-12/03:59:26	1.006	-62.88833333333333	39.50533333333334
2022-01-12/03:59:27	1.006	-62.887499999999996	39.51400000000001
2022-01-12/03:59:28	1.006	-62.88666666666666	39.52266666666668
2022-01-12/03:59:29	1.006	-62.88583333333333	39.53133333333335
2022-01-12/03:59:30	1.006	-62.885	39.539999999999964
2022-01-12/03:59:31	1.006	-62.884166666666665	39.548666666666634
2022-01-12/03:59:32	1.006	-62.88333333333333	39.557333333333304
2022-01-12/03:59:33	1.006	-62.8825	39.565999999999974
2022-01-12/03:59:34	1.006	-62.88166666666667	39.574666666666644
2022-01-12/03:59:35	1.006	-62.88083333333333	39.583333333333314
2022-01-12/03:59:36	1.006	-62.879999999999995	39.591999999999985
2022-01-12/03:59:37	1.006	-62.87916666666666	39.600666666666655
2022-01-12/03:59:38	1.006	-62.87833333333333	39.609333333333325
2022-01-12/03:59:39	1.006	-62.8775	39.617999999999995
2022-01-12/03:59:40	1.006	-62.876666666666665	39.626666666666665
2022-01-12/03:59:41	1.006	-62.87583333333333	39.635333333333335
2022-01-12/03:59:42	1.006	-62.875	39.644000000000005
2022-01-12/03:59:43	1.006	-62.87416666666667	39.652666666666676
2022-01-12/03:59:44	1.006	-62.873333333333335	39.661333333333346
2022-01-12/03:59:45	1.006	-62.8725	39.670000000000016
2022-01-12/03:59:46	1.006	-62.87166666666666	39.678666666666686
2022-01-12/03:59:47	1.006	-62.87083333333333	39.687333333333356
2022-01-12/03:59:48	1.006	-62.87	39.696000000000026
2022-01-12/03:59:49	1.006	-62.869166666666665	39.7046666666667
2022-01-12/03:59:50	1.006	-62.86833333333333	39.71333333333337
2022-01-12/03:59:51	1.006	-62.8675	39.72199999999998
2022-01-12/03:59:52	1.006	-62.86666666666667	39.73066666666665
2022-01-12/03:59:53	1.006	-62.865833333333335	39.73933333333332
2022-01-12/03:59:54	1.006	-62.865	39.74799999999999
2022-01-12/03:59:55	1.006	-62.86416666666666	39.75666666666666
2022-01-12/03:59:56	1.006	-62.86333333333333	39.76533333333333
2022-01-12/03:59:57	1.006	-62.8625	39.774
2022-01-12/03:59:58	1.006	-62.861666666666665	39.78266666666667
2022-01-12/03:59:59	1.006	-62.86083333333333	39.79133333333334
2022-01-12/04:00:00	1.006	-62.86	39.80000000000001
2022-01-12/04:00:01	1.006	-62.859	39.80850000000004
2022-01-12/04:00:02	1.006	-62.858	39.81700000000001
2022-01-12/04:00:03	1.006	-62.857	39.825500000000034
2022-01-12/04:00:04	1.006	-62.856	39.834
2022-01-12/04:00:05	1.006	-62.855	39.84250000000003
2022-01-12/04:00:06	1.006	-62.854	39.851
2022-01-12/04:00:07	1.006	-62.853	39.859500000000025
2022-01-12/04:00:08	1.006	-62.852	39.867999999999995
2022-01-12/04:00:09	1.006	-62.851	39.87650000000002
2022-01-12/04:00:10	1.006	-62.85	39.88499999999999
2022-01-12/04:00:11	1.006	-62.849	39.89350000000002
2022-01-12/04:00:12	1.006	-62.848	39.90199999999999
2022-01-12/04:00:13	1.006	-62.847	39.91050000000001
2022-01-12/04:00:14	1.006	-62.846	39.91899999999998
2022-01-12/04:00:15	1.006	-62.845	39.92750000000001
2022-01-12/04:00:16	1.006	-62.844	39.936000000000035
2022-01-12/04:00:17	1.006	-62.842999999999996	39.944500000000005
2022-01-12/04:00:18	1.006	-62.842	39.95300000000003
2022-01-12/04:00:19	1.006	-62.841	39.9615
2022-01-12/04:00:20	1.006	-62.839999999999996	39.97000000000003
2022-01-12/04:00:21	1.006	-62.839	39.9785
2022-01-12/04:00:22	1.006	-62.838	39.98700000000002
2022-01-12/04:00:23	1.006	-62.836999999999996	39.99549999999999
2022-01-12/04:00:24	1.006	-62.836	40.00400000000002
2022-01-12/04:00:25	1.006	-62.835	40.01249999999999
2022-01-12/04:00:26	1.006	-62.833999999999996	40.021000000000015
2022-01-12/04:00:27	1.006	-62.833	40.029499999999985
2022-01-12/04:00:28	1.006	-62.832	40.03800000000001
2022-01-12/04:00:29	1.006	-62.830999999999996	40.04649999999998
2022-01-12/04:00:30	1.006	-62.83	40.05500000000001
2022-01-12/04:00:31	1.006	-62.829	40.06350000000003
2022-01-12/04:00:32	1.006	-62.827999999999996	40.072
2022-01-12/04:00:33	1.006	-62.827	40.08050000000003
2022-01-12/04:00:34	1.006	-62.826	40.089
2022-01-12/04:00:35	1.006	-62.824999999999996	40.097500000000025
2022-01-12/04:00:36	1.006	-62.824	40.105999999999995
2022-01-12/04:00:37	1.006	-62.823	40.11450000000002
2022-01-12/04:00:38	1.006	-62.821999999999996	40.12299999999999
2022-01-12/04:00:39	1.006	-62.821	40.13150000000002
2022-01-12/04:00:40	1.006	-62.82	40.139999999999986
2022-01-12/04:00:41	1.006	-62.818999999999996	40.14850000000001
2022-01-12/04:00:42	1.006	-62.818	40.15699999999998
2022-01-12/04:00:43	1.006	-62.817	40.16550000000001
2022-01-12/04:00:44	1.006	-62.815999999999995	40.17399999999998
2022-01-12/04:00:45	1.006	-62.815	40.182500000000005
2022-01-12/04:00:46	1.006	-62.814	40.19100000000003
2022-01-12/04:00:47	1.006	-62.812999999999995	40.1995
2022-01-12/04:00:48	1.006	-62.812	40.20800000000003
2022-01-12/04:00:49	1.006	-62.811	40.216499999999996
2022-01-12/04:00:50	1.006	-62.809999999999995	40.22500000000002
2022-01-12/04:00:51	1.006	-62.809	40.23349999999999
2022-01-12/04:00:52	1.006	-62.808	40.24200000000002
2022-01-12/04:00:53	1.006	-62.806999999999995	40.25049999999999
2022-01-12/04:00:54	1.006	-62.806	40.259000000000015
2022-01-12/04:00:55	1.006	-62.805	40.267499999999984
2022-01-12/04:00:56	1.006	-62.803999999999995	40.27600000000001
2022-01-12/04:00:57	1.006	-62.803	40.28449999999998
2022-01-12/04:00:58	1.006	-62.802	40.293000000000006
2022-01-12/04:00:59	1.006	-62.800999999999995	40.301499999999976
2022-01-12/04:01:00	1.006	-62.8	40.31
2022-01-12/04:01:01	1.006	-62.799166666666665	40.31850000000003
2022-01-12/04:01:02	1.006	-62.79833333333333	40.327
2022-01-12/04:01:03	1.006	-62.7975	40.335500000000025
2022-01-12/04:01:04	1.006	-62.79666666666667	40.343999999999994
2022-01-12/04:01:05	1.006	-62.795833333333334	40.35250000000002
2022-01-12/04:01:06	1.006	-62.794999999999995	40.36099999999999
2022-01-12/04:01:07	1.006	-62.79416666666666	40.369500000000016
2022-01-12/04:01:08	1.006	-62.79333333333333	40.377999999999986
2022-01-12/04:01:09	1.006	-62.7925	40.38650000000001
2022-01-12/04:01:10	1.006	-62.791666666666664	40.39499999999998
2022-01-12/04:01:11	1.006	-62.79083333333333	40.40350000000001
2022-01-12/04:01:12	1.006	-62.79	40.41199999999998
2022-01-12/04:01:13	1.006	-62.78916666666667	40.420500000000004
2022-01-12/04:01:14	1.006	-62.788333333333334	40.428999999999974
2022-01-12/04:01:15	1.006	-62.787499999999994	40.4375
2022-01-12/04:01:16	1.006	-62.78666666666666	40.446000000000026
2022-01-12/04:01:17	1.006	-62.78583333333333	40.454499999999996
2022-01-12/04:01:18	1.006	-62.785	40.46300000000002
2022-01-12/04:01:19	1.006	-62.784166666666664	40.47149999999999
2022-01-12/04:01:20	1.006	-62.78333333333333	40.48000000000002
2022-01-12/04:01:21	1.006	-62.7825	40.48849999999999
2022-01-12/04:01:22	1.006	-62.781666666666666	40.497000000000014
2022-01-12/04:01:23	1.006	-62.780833333333334	40.505499999999984
2022-01-12/04:01:24	1.006	-62.78	40.51400000000001
2022-01-12/04:01:25	1.006	-62.77916666666667	40.52249999999998
2022-01-12/04:01:26	1.006	-62.77833333333333	40.531000000000006
2022-01-12/04:01:27	1.006	-62.777499999999996	40.539499999999975
2022-01-12/04:01:28	1.006	-62.776666666666664	40.548
2022-01-12/04:01:29	1.006	-62.77583333333333	40.55649999999997
2022-01-12/04:01:30	1.006	-62.775	40.565
2022-01-12/04:01:31	1.006	-62.774166666666666	40.573500000000024
2022-01-12/04:01:32	1.006	-62.77333333333333	40.581999999999994
2022-01-12/04:01:33	1.006	-62.7725	40.59050000000002
2022-01-12/04:01:34	1.006	-62.77166666666667	40.59899999999999
2022-01-12/04:01:35	1.006	-62.77083333333333	40.607500000000016
2022-01-12/04:01:36	1.006	-62.769999999999996	40.615999999999985
2022-01-12/04:01:37	1.006	-62.76916666666666	40.62450000000001
2022-01-12/04:01:38	1.006	-62.76833333333333	40.63299999999998
2022-01-12/04:01:39	1.006	-62.7675	40.64150000000001
2022-01-12/04:01:40	1.006	-62.766666666666666	40.64999999999998
2022-01-12/04:01:41	1.006	-62.76583333333333	40.658500000000004
2022-01-12/04:01:42	1.006	-62.765	40.66699999999997
2022-01-12/04:01:43	1.006	-62.76416666666667	40.6755
2022-01-12/04:01:44	1.006	-62.763333333333335	40.68399999999997
2022-01-12/04:01:45	1.006	-62.7625	40.692499999999995
2022-01-12/04:01:46	1.006	-62.76166666666666	40.70100000000002
2022-01-12/04:01:47	1.006	-62.76083333333333	40.70949999999999
2022-01-12/04:01:48	1.006	-62.76	40.71800000000002
2022-01-12/04:01:49	1.006	-62.759166666666665	40.72649999999999
2022-01-12/04:01:50	1.006	-62.75833333333333	40.735000000000014
2022-01-12/04:01:51	1.006	-62.7575	40.74349999999998
2022-01-12/04:01:52	1.006	-62.75666666666667	40.75200000000001
2022-01-12/04:01:53	1.006	-62.755833333333335	40.76049999999998
2022-01-12/04:01:54	1.006	-62.755	40.769000000000005
2022-01-12/04:01:55	1.006	-62.75416666666666	40.777499999999975
2022-01-12/04:01:56	1.006	-62.75333333333333	40.786
2022-01-12/04:01:57	1.006	-62.7525	40.79449999999997
2022-01-12/04:01:58	1.006	-62.751666666666665	40.803
2022-01-12/04:01:59	1.006	-62.75083333333333	40.81149999999997
2022-01-12/04:02:00	1.006	-62.75	40.81999999999999
2022-01-12/04:02:01	1.006	-62.74916666666667	40.82850000000002
2022-01-12/04:02:02	1.006	-62.748333333333335	40.83699999999999
2022-01-12/04:02:03	1.006	-62.7475	40.845500000000015
2022-01-12/04:02:04	1.006	-62.74666666666667	40.853999999999985
2022-01-12/04:02:05	1.006	-62.74583333333334	40.86250000000001
2022-01-12/04:02:06	1.006	-62.745	40.87099999999998
2022-01-12/04:02:07	1.006	-62.744166666666665	40.87950000000001
2022-01-12/04:02:08	1.006	-62.74333333333333	40.88799999999998
2022-01-12/04:02:09	1.006	-62.7425	40.8965
2022-01-12/04:02:10	1.006	-62.74166666666667	40.90499999999997
2022-01-12/04:02:11	1.006	-62.740833333333335	40.9135
2022-01-12/04:02:12	1.006	-62.74	40.922000000000025
2022-01-12/04:02:13	1.006	-62.73916666666667	40.930499999999995
2022-01-12/04:02:14	1.006	-62.73833333333334	40.93900000000002
2022-01-12/04:02:15	1.006	-62.7375	40.94749999999999
2022-01-12/04:02:16	1.006	-62.736666666666665	40.95600000000002
2022-01-12/04:02:17	1.006	-62.73583333333333	40.96449999999999
2022-01-12/04:02:18	1.006	-62.735	40.97300000000001
2022-01-12/04:02:19	1.006	-62.73416666666667	40.98149999999998
2022-01-12/04:02:20	1.006	-62.733333333333334	40.99000000000001
2022-01-12/04:02:21	1.006	-62.7325	40.998500000000035
2022-01-12/04:02:22	1.006	-62.73166666666667	41.007000000000005
2022-01-12/04:02:23	1.006	-62.73083333333334	41.01550000000003
2022-01-12/04:02:24	1.006	-62.730000000000004	41.024
2022-01-12/04:02:25	1.006	-62.72916666666667	41.03250000000003
2022-01-12/04:02:26	1.006	-62.72833333333333	41.041
2022-01-12/04:02:27	1.006	-62.7275	41.04950000000002
2022-01-12/04:02:28	1.006	-62.72666666666667	41.05799999999999
2022-01-12/04:02:29	1.006	-62.725833333333334	41.06650000000002
2022-01-12/04:02:30	1.006	-62.725	41.075000000000045
2022-01-12/04:02:31	1.006	-62.72416666666667	41.083500000000015
2022-01-12/04:02:32	1.006	-62.723333333333336	41.09200000000004
2022-01-12/04:02:33	1.006	-62.722500000000004	41.10050000000001
2022-01-12/04:02:34	1.006	-62.72166666666667	41.10900000000004
2022-01-12/04:02:35	1.006	-62.72083333333333	41.11750000000001
2022-01-12/04:02:36	1.006	-62.72	41.12600000000003
2022-01-12/04:02:37	1.006	-62.719166666666666	41.1345
2022-01-12/04:02:38	1.006	-62.718333333333334	41.14300000000003
2022-01-12/04:02:39	1.006	-62.7175	41.1515
2022-01-12/04:02:40	1.006	-62.71666666666667	41.160000000000025
2022-01-12/04:02:41	1.006	-62.715833333333336	41.16850000000005
2022-01-12/04:02:42	1.006	-62.715	41.17700000000002
2022-01-12/04:02:43	1.006	-62.71416666666667	41.18550000000005
2022-01-12/04:02:44	1.006	-62.71333333333334	41.19400000000002
2022-01-12/04:02:45	1.006	-62.712500000000006	41.20250000000004
2022-01-12/04:02:46	1.006	-62.711666666666666	41.21100000000001
2022-01-12/04:02:47	1.006	-62.71083333333333	41.21950000000004
2022-01-12/04:02:48	1.006	-62.71	41.22800000000001
2022-01-12/04:02:49	1.006	-62.70916666666667	41.236500000000035
2022-01-12/04:02:50	1.006	-62.708333333333336	41.245000000000005
2022-01-12/04:02:51	1.006	-62.7075	41.25350000000003
2022-01-12/04:02:52	1.006	-62.70666666666667	41.26200000000006
2022-01-12/04:02:53	1.006	-62.70583333333334	41.27050000000003
2022-01-12/04:02:54	1.006	-62.705000000000005	41.27900000000005
2022-01-12/04:02:55	1.006	-62.704166666666666	41.28750000000002
2022-01-12/04:02:56	1.006	-62.70333333333333	41.29600000000005
2022-01-12/04:02:57	1.006	-62.7025	41.30450000000002
2022-01-12/04:02:58	1.006	-62.70166666666667	41.313000000000045
2022-01-12/04:02:59	1.006	-62.700833333333335	41.321500000000015
2022-01-12/04:03:00	1.006	-62.7	41.33000000000004
2022-01-12/04:03:01	1.006	-62.699000000000005	41.33850000000007
2022-01-12/04:03:02	1.006	-62.698	41.34700000000004
2022-01-12/04:03:03	1.006	-62.697	41.35550000000006
2022-01-12/04:03:04	1.006	-62.696000000000005	41.36400000000003
2022-01-12/04:03:05	1.006	-62.695	41.37250000000006
2022-01-12/04:03:06	1.006	-62.694	41.38100000000003
2022-01-12/04:03:07	1.006	-62.693000000000005	41.389500000000055
2022-01-12/04:03:08	1.006	-62.692	41.398000000000025
2022-01-12/04:03:09	1.006	-62.691	41.40650000000005
2022-01-12/04:03:10	1.006	-62.690000000000005	41.41500000000002
2022-01-12/04:03:11	1.006	-62.689	41.42350000000005
2022-01-12/04:03:12	1.006	-62.688	41.432000000000016
2022-01-12/04:03:13	1.006	-62.687000000000005	41.44050000000004
2022-01-12/04:03:14	1.006	-62.686	41.44900000000001
2022-01-12/04:03:15	1.006	-62.685	41.45750000000004
2022-01-12/04:03:16	1.006	-62.684000000000005	41.46600000000001
2022-01-12/04:03:17	1.006	-62.683	41.474500000000035
2022-01-12/04:03:18	1.006	-62.682	41.483000000000004
2022-01-12/04:03:19	1.006	-62.681000000000004	41.49150000000003
2022-01-12/04:03:20	1.006	-62.68	41.5
2022-01-12/04:03:21	1.006	-62.679	41.508500000000026
2022-01-12/04:03:22	1.006	-62.678000000000004	41.516999999999996
2022-01-12/04:03:23	1.006	-62.677	41.52550000000002
2022-01-12/04:03:24	1.006	-62.676	41.53399999999999
2022-01-12/04:03:25	1.006	-62.675000000000004	41.54250000000002
2022-01-12/04:03:26	1.006	-62.674	41.55099999999999
2022-01-12/04:03:27	1.006	-62.673	41.559500000000014
2022-01-12/04:03:28	1.006	-62.672000000000004	41.567999999999984
2022-01-12/04:03:29	1.006	-62.671	41.57650000000001
2022-01-12/04:03:30	1.006	-62.67	41.585000000000036
2022-01-12/04:03:31	1.006	-62.669000000000004	41.593500000000006
2022-01-12/04:03:32	1.006	-62.668	41.60200000000003
2022-01-12/04:03:33	1.006	-62.667	41.6105
2022-01-12/04:03:34	1.006	-62.666000000000004	41.61900000000003
2022-01-12/04:03:35	1.006	-62.665	41.6275
2022-01-12/04:03:36	1.006	-62.664	41.636000000000024
2022-01-12/04:03:37	1.006	-62.663000000000004	41.644499999999994
2022-01-12/04:03:38	1.006	-62.662	41.65300000000002
2022-01-12/04:03:39	1.006	-62.661	41.66149999999999
2022-01-12/04:03:40	1.006	-62.660000000000004	41.670000000000016
2022-01-12/04:03:41	1.006	-62.659	41.678499999999985
2022-01-12/04:03:42	1.006	-62.658	41.68700000000001
2022-01-12/04:03:43	1.006	-62.657000000000004	41.69549999999998
2022-01-12/04:03:44	1.006	-62.656	41.70400000000001
2022-01-12/04:03:45	1.006	-62.655	41.71249999999998
2022-01-12/04:03:46	1.006	-62.654	41.721000000000004
2022-01-12/04:03:47	1.006	-62.653	41.72949999999997
2022-01-12/04:03:48	1.006	-62.652	41.738
2022-01-12/04:03:49	1.006	-62.651	41.74649999999997
2022-01-12/04:03:50	1.006	-62.65	41.754999999999995
2022-01-12/04:03:51	1.006	-62.649	41.763499999999965
2022-01-12/04:03:52	1.006	-62.648	41.77199999999999
2022-01-12/04:03:53	1.006	-62.647	41.78049999999996
2022-01-12/04:03:54	1.006	-62.646	41.78899999999999
2022-01-12/04:03:55	1.006	-62.645	41.79749999999996
2022-01-12/04:03:56	1.006	-62.644	41.80599999999998
2022-01-12/04:03:57	1.006	-62.643	41.81449999999995
2022-01-12/04:03:58	1.006	-62.642	41.82299999999998
2022-01-12/04:03:59	1.006	-62.641	41.83149999999995
2022-01-12/04:04:00	1.006	-62.64	41.839999999999975
2022-01-12/04:04:01	1.006	-62.63916666666667	41.8485
2022-01-12/04:04:02	1.006	-62.638333333333335	41.85699999999997
2022-01-12/04:04:03	1.006	-62.6375	41.8655
2022-01-12/04:04:04	1.006	-62.63666666666667	41.87399999999997
2022-01-12/04:04:05	1.006	-62.63583333333334	41.88249999999999
2022-01-12/04:04:06	1.006	-62.635	41.89099999999996
