Time                             Mshell         energy           flux
2022-01-12/00:50:15          12.06     98.36     3747.
2022-01-12/00:50:15          12.06     118.6     2671.
2022-01-12/00:50:15          12.06     142.9     2031.
2022-01-12/00:50:15          12.06     171.8     1659.
2022-01-12/00:50:15          12.06     206.7     1347.
2022-01-12/00:50:15          12.06     247.6     1146.
2022-01-12/00:50:15          12.06     295.9     790.4
2022-01-12/00:50:15          12.06     353.2     531.1
2022-01-12/00:50:15          12.06     421.5     333.5
2022-01-12/00:50:15          12.06     504.2     214.0
2022-01-12/00:50:15          12.06     605.4     158.5
2022-01-12/00:50:15          12.06     731.8     106.5
2022-01-12/00:50:15          12.06     972.3     82.17
2022-01-12/00:50:45          12.05   0.03075     0.000
2022-01-12/00:50:45          12.05   0.03242     0.000
2022-01-12/00:50:45          12.05   0.04127     0.000
2022-01-12/00:50:45          12.05   0.05200     0.000
2022-01-12/00:50:45          12.05   0.06481     0.000
2022-01-12/00:50:45          12.05   0.08088     0.000
2022-01-12/00:50:45          12.05    0.1005     0.000
2022-01-12/00:50:45          12.05    0.1256     0.000
2022-01-12/00:50:45          12.05    0.1565     0.000
2022-01-12/00:50:45          12.05    0.1950     0.000
2022-01-12/00:50:45          12.05    0.2432     0.000
2022-01-12/00:50:45          12.05    0.3030     0.000
2022-01-12/00:50:45          12.05    0.3776     0.000
2022-01-12/00:50:45          12.05    0.4700     0.000
2022-01-12/00:50:45          12.05    0.5855     0.000
2022-01-12/00:50:45          12.05    0.7291     0.000
2022-01-12/00:50:45          12.05    0.9078     0.000
2022-01-12/00:50:45          12.05     1.129     0.000
2022-01-12/00:50:45          12.05     1.406     0.000
2022-01-12/00:50:45          12.05     1.751     0.000
2022-01-12/00:50:45          12.05     2.180     0.000
2022-01-12/00:50:45          12.05     2.715     0.000
2022-01-12/00:50:45          12.05     3.375     0.000
2022-01-12/00:50:45          12.05     4.202     0.000
2022-01-12/00:50:45          12.05     5.232     0.000
2022-01-12/00:50:45          12.05     6.521     0.000
2022-01-12/00:50:45          12.05     8.126     0.000
2022-01-12/00:50:45          12.05     10.11     0.000
2022-01-12/00:50:45          12.05     12.59     0.000
2022-01-12/00:50:45          12.05     15.68     0.000
2022-01-12/00:50:45          12.05     19.53     0.000
2022-01-12/00:50:45          12.05     24.32     0.000
2022-01-12/00:50:45          12.05     39.23     0.000
2022-01-12/00:50:45          12.05     46.73     0.000
2022-01-12/00:50:45          12.05     56.30     0.000
2022-01-12/00:50:45          12.05     67.84     0.000
2022-01-12/00:50:45          12.05     81.77     0.000
2022-01-12/00:50:45          12.05     98.36     0.000
2022-01-12/00:50:45          12.05     118.6     0.000
2022-01-12/00:50:45          12.05     142.9     0.000
2022-01-12/00:50:45          12.05     171.8     0.000
2022-01-12/00:50:45          12.05     206.7     0.000
2022-01-12/00:50:45          12.05     247.6     0.000
2022-01-12/00:50:45          12.05     295.9     0.000
2022-01-12/00:50:45          12.05     353.2     0.000
2022-01-12/00:50:45          12.05     421.5     0.000
2022-01-12/00:50:45          12.05     504.2     0.000
2022-01-12/00:50:45          12.05     605.4     0.000
2022-01-12/00:50:45          12.05     731.8     0.000
2022-01-12/00:50:45          12.05     972.3     0.000
2022-01-12/00:51:15          12.05   0.03075     0.000
2022-01-12/00:51:15          12.05   0.03242     0.000
2022-01-12/00:51:15          12.05   0.04127     0.000
2022-01-12/00:51:15          12.05   0.05200     0.000
2022-01-12/00:51:15          12.05   0.06481     0.000
2022-01-12/00:51:15          12.05   0.08088     0.000
2022-01-12/00:51:15          12.05    0.1005     0.000
2022-01-12/00:51:15          12.05    0.1256     0.000
2022-01-12/00:51:15          12.05    0.1565     0.000
2022-01-12/00:51:15          12.05    0.1950     0.000
2022-01-12/00:51:15          12.05    0.2432     0.000
2022-01-12/00:51:15          12.05    0.3030     0.000
2022-01-12/00:51:15          12.05    0.3776     0.000
2022-01-12/00:51:15          12.05    0.4700     0.000
2022-01-12/00:51:15          12.05    0.5855     0.000
2022-01-12/00:51:15          12.05    0.7291     0.000
2022-01-12/00:51:15          12.05    0.9078     0.000
2022-01-12/00:51:15          12.05     1.129     0.000
2022-01-12/00:51:15          12.05     1.406     0.000
2022-01-12/00:51:15          12.05     1.751     0.000
2022-01-12/00:51:15          12.05     2.180     0.000
2022-01-12/00:51:15          12.05     2.715     0.000
2022-01-12/00:51:15          12.05     3.375     0.000
2022-01-12/00:51:15          12.05     4.202     0.000
2022-01-12/00:51:15          12.05     5.232     0.000
2022-01-12/00:51:15          12.05     6.521     0.000
2022-01-12/00:51:15          12.05     8.126     0.000
2022-01-12/00:51:15          12.05     10.11     0.000
2022-01-12/00:51:15          12.05     12.59     0.000
2022-01-12/00:51:15          12.05     15.68     0.000
2022-01-12/00:51:15          12.05     19.53     0.000
2022-01-12/00:51:15          12.05     24.32     0.000
2022-01-12/00:51:15          12.05     39.23     0.000
2022-01-12/00:51:15          12.05     46.73     0.000
2022-01-12/00:51:15          12.05     56.30     0.000
2022-01-12/00:51:15          12.05     67.84     0.000
2022-01-12/00:51:15          12.05     81.77     0.000
2022-01-12/00:51:15          12.05     98.36     0.000
2022-01-12/00:51:15          12.05     118.6     0.000
2022-01-12/00:51:15          12.05     142.9     0.000
2022-01-12/00:51:15          12.05     171.8     0.000
2022-01-12/00:51:15          12.05     206.7     0.000
2022-01-12/00:51:15          12.05     247.6     0.000
2022-01-12/00:51:15          12.05     295.9     0.000
2022-01-12/00:51:15          12.05     353.2     0.000
2022-01-12/00:51:15          12.05     421.5     0.000
2022-01-12/00:51:15          12.05     504.2     0.000
2022-01-12/00:51:15          12.05     605.4     0.000
2022-01-12/00:51:15          12.05     731.8     0.000
2022-01-12/00:51:15          12.05     972.3     0.000
2022-01-12/00:51:45          12.05   0.03075     0.000
2022-01-12/00:51:45          12.05   0.03242     0.000
2022-01-12/00:51:45          12.05   0.04127     0.000
2022-01-12/00:51:45          12.05   0.05200     0.000
2022-01-12/00:51:45          12.05   0.06481     0.000
2022-01-12/00:51:45          12.05   0.08088     0.000
2022-01-12/00:51:45          12.05    0.1005     0.000
2022-01-12/00:51:45          12.05    0.1256     0.000
2022-01-12/00:51:45          12.05    0.1565     0.000
2022-01-12/00:51:45          12.05    0.1950 3.053e+06
2022-01-12/00:51:45          12.05    0.2432 7.468e+06
2022-01-12/00:51:45          12.05    0.3030 9.760e+06
2022-01-12/00:51:45          12.05    0.3776 8.309e+06
2022-01-12/00:51:45          12.05    0.4700 7.101e+06
2022-01-12/00:51:45          12.05    0.5855 7.688e+06
2022-01-12/00:51:45          12.05    0.7291 5.443e+06
2022-01-12/00:51:45          12.05    0.9078 3.594e+06
2022-01-12/00:51:45          12.05     1.129 2.351e+06
2022-01-12/00:51:45          12.05     1.406 1.364e+06
2022-01-12/00:51:45          12.05     1.751 7.794e+05
2022-01-12/00:51:45          12.05     2.180 1.875e+06
2022-01-12/00:51:45          12.05     2.715 2.038e+06
2022-01-12/00:51:45          12.05     3.375 1.588e+06
2022-01-12/00:51:45          12.05     4.202 1.035e+06
2022-01-12/00:51:45          12.05     5.232 8.255e+05
2022-01-12/00:51:45          12.05     6.521 4.241e+05
2022-01-12/00:51:45          12.05     8.126 3.065e+05
2022-01-12/00:51:45          12.05     10.11 2.061e+05
2022-01-12/00:51:45          12.05     12.59 1.578e+05
2022-01-12/00:51:45          12.05     15.68 1.030e+05
2022-01-12/00:51:45          12.05     19.53 8.697e+04
2022-01-12/00:51:45          12.05     24.32 5.612e+04
2022-01-12/00:51:45          12.05     39.23 2.996e+04
2022-01-12/00:51:45          12.05     46.73 1.816e+04
2022-01-12/00:51:45          12.05     56.30 1.108e+04
2022-01-12/00:51:45          12.05     67.84     7251.
2022-01-12/00:51:45          12.05     81.77     4563.
2022-01-12/00:51:45          12.05     98.36     3774.
2022-01-12/00:51:45          12.05     118.6     2042.
2022-01-12/00:51:45          12.05     142.9     1317.
2022-01-12/00:51:45          12.05     171.8     1045.
2022-01-12/00:51:45          12.05     206.7     821.1
2022-01-12/00:51:45          12.05     247.6     619.6
2022-01-12/00:51:45          12.05     295.9     460.5
2022-01-12/00:51:45          12.05     353.2     291.6
2022-01-12/00:51:45          12.05     421.5     174.9
2022-01-12/00:51:45          12.05     504.2     117.5
2022-01-12/00:51:45          12.05     605.4     82.83
2022-01-12/00:51:45          12.05     731.8     59.09
2022-01-12/00:51:45          12.05     972.3     51.24
2022-01-12/00:52:15          12.04   0.03075     0.000
2022-01-12/00:52:15          12.04   0.03242     0.000
2022-01-12/00:52:15          12.04   0.04127     0.000
2022-01-12/00:52:15          12.04   0.05200     0.000
2022-01-12/00:52:15          12.04   0.06481     0.000
2022-01-12/00:52:15          12.04   0.08088     0.000
2022-01-12/00:52:15          12.04    0.1005     0.000
2022-01-12/00:52:15          12.04    0.1256     0.000
2022-01-12/00:52:15          12.04    0.1565     0.000
2022-01-12/00:52:15          12.04    0.1950     0.000
2022-01-12/00:52:15          12.04    0.2432     0.000
2022-01-12/00:52:15          12.04    0.3030     0.000
2022-01-12/00:52:15          12.04    0.3776     0.000
2022-01-12/00:52:15          12.04    0.4700     0.000
2022-01-12/00:52:15          12.04    0.5855     0.000
2022-01-12/00:52:15          12.04    0.7291     0.000
2022-01-12/00:52:15          12.04    0.9078     0.000
2022-01-12/00:52:15          12.04     1.129     0.000
2022-01-12/00:52:15          12.04     1.406     0.000
2022-01-12/00:52:15          12.04     1.751     0.000
2022-01-12/00:52:15          12.04     2.180     0.000
2022-01-12/00:52:15          12.04     2.715     0.000
2022-01-12/00:52:15          12.04     3.375     0.000
2022-01-12/00:52:15          12.04     4.202     0.000
2022-01-12/00:52:15          12.04     5.232     0.000
2022-01-12/00:52:15          12.04     6.521     0.000
2022-01-12/00:52:15          12.04     8.126     0.000
2022-01-12/00:52:15          12.04     10.11     0.000
2022-01-12/00:52:15          12.04     12.59     0.000
2022-01-12/00:52:15          12.04     15.68     0.000
2022-01-12/00:52:15          12.04     19.53     0.000
2022-01-12/00:52:15          12.04     24.32     0.000
2022-01-12/00:52:15          12.04     39.23     0.000
2022-01-12/00:52:15          12.04     46.73     0.000
2022-01-12/00:52:15          12.04     56.30     0.000
2022-01-12/00:52:15          12.04     67.84     0.000
2022-01-12/00:52:15          12.04     81.77     0.000
2022-01-12/00:52:15          12.04     98.36     0.000
2022-01-12/00:52:15          12.04     118.6     0.000
2022-01-12/00:52:15          12.04     142.9     0.000
2022-01-12/00:52:15          12.04     171.8     0.000
2022-01-12/00:52:15          12.04     206.7     0.000
2022-01-12/00:52:15          12.04     247.6     0.000
2022-01-12/00:52:15          12.04     295.9     0.000
2022-01-12/00:52:15          12.04     353.2     0.000
2022-01-12/00:52:15          12.04     421.5     0.000
2022-01-12/00:52:15          12.04     504.2     0.000
2022-01-12/00:52:15          12.04     605.4     0.000
2022-01-12/00:52:15          12.04     731.8     0.000
2022-01-12/00:52:15          12.04     972.3     0.000
2022-01-12/00:52:45          12.04   0.03075     0.000
2022-01-12/00:52:45          12.04   0.03242     0.000
2022-01-12/00:52:45          12.04   0.04127     0.000
2022-01-12/00:52:45          12.04   0.05200     0.000
2022-01-12/00:52:45          12.04   0.06481     0.000
2022-01-12/00:52:45          12.04   0.08088     0.000
2022-01-12/00:52:45          12.04    0.1005     0.000
2022-01-12/00:52:45          12.04    0.1256     0.000
2022-01-12/00:52:45          12.04    0.1565     0.000
2022-01-12/00:52:45          12.04    0.1950     0.000
2022-01-12/00:52:45          12.04    0.2432 1.940e+07
2022-01-12/00:52:45          12.04    0.3030 3.416e+07
2022-01-12/00:52:45          12.04    0.3776 3.606e+07
2022-01-12/00:52:45          12.04    0.4700 8.170e+07
2022-01-12/00:52:45          12.04    0.5855 1.488e+08
2022-01-12/00:52:45          12.04    0.7291 1.224e+08
2022-01-12/00:52:45          12.04    0.9078 9.233e+07
2022-01-12/00:52:45          12.04     1.129 6.433e+07
2022-01-12/00:52:45          12.04     1.406 4.326e+07
2022-01-12/00:52:45          12.04     1.751 2.961e+07
2022-01-12/00:52:45          12.04     2.180 2.803e+07
2022-01-12/00:52:45          12.04     2.715 2.671e+07
2022-01-12/00:52:45          12.04     3.375 2.016e+07
2022-01-12/00:52:45          12.04     4.202 1.402e+07
2022-01-12/00:52:45          12.04     5.232 9.828e+06
2022-01-12/00:52:45          12.04     6.521 6.593e+06
2022-01-12/00:52:45          12.04     8.126 5.227e+06
2022-01-12/00:52:45          12.04     10.11 3.668e+06
2022-01-12/00:52:45          12.04     12.59 3.184e+06
2022-01-12/00:52:45          12.04     15.68 2.385e+06
2022-01-12/00:52:45          12.04     19.53 1.519e+06
2022-01-12/00:52:45          12.04     24.32 9.734e+05
2022-01-12/00:52:45          12.04     39.23 5.275e+05
2022-01-12/00:52:45          12.04     46.73 3.174e+05
2022-01-12/00:52:45          12.04     56.30 1.957e+05
2022-01-12/00:52:45          12.04     67.84 1.215e+05
2022-01-12/00:52:45          12.04     81.77 7.036e+04
2022-01-12/00:52:45          12.04     98.36 4.495e+04
2022-01-12/00:52:45          12.04     118.6 2.486e+04
2022-01-12/00:52:45          12.04     142.9 1.384e+04
2022-01-12/00:52:45          12.04     171.8     9908.
2022-01-12/00:52:45          12.04     206.7     7666.
2022-01-12/00:52:45          12.04     247.6     5618.
2022-01-12/00:52:45          12.04     295.9     3415.
2022-01-12/00:52:45          12.04     353.2     2088.
2022-01-12/00:52:45          12.04     421.5     1234.
2022-01-12/00:52:45          12.04     504.2     774.9
2022-01-12/00:52:45          12.04     605.4     483.0
2022-01-12/00:52:45          12.04     731.8     355.2
2022-01-12/00:52:45          12.04     972.3     242.9
2022-01-12/00:53:15          12.04   0.03075     0.000
2022-01-12/00:53:15          12.04   0.03242     0.000
2022-01-12/00:53:15          12.04   0.04127     0.000
2022-01-12/00:53:15          12.04   0.05200     0.000
2022-01-12/00:53:15          12.04   0.06481     0.000
2022-01-12/00:53:15          12.04   0.08088     0.000
2022-01-12/00:53:15          12.04    0.1005     0.000
2022-01-12/00:53:15          12.04    0.1256     0.000
2022-01-12/00:53:15          12.04    0.1565     0.000
2022-01-12/00:53:15          12.04    0.1950     0.000
2022-01-12/00:53:15          12.04    0.2432 3.187e+07
2022-01-12/00:53:15          12.04    0.3030 5.714e+07
2022-01-12/00:53:15          12.04    0.3776 5.893e+07
2022-01-12/00:53:15          12.04    0.4700 5.367e+07
2022-01-12/00:53:15          12.04    0.5855 6.180e+07
2022-01-12/00:53:15          12.04    0.7291 5.233e+07
2022-01-12/00:53:15          12.04    0.9078 3.804e+07
